-30.7909431928997,-28.3716490380132,-31.6182701948199,-30.5968506504891,-35.3525545130543,-38.4254044596087,-35.4750277779947,-33.0174568534137,-24.0990674471264,-29.4722680717925
84.6613550212431,88.2603347008585,97.2869160699494,92.9528850076909,99.5190902644338,105.766897047887,96.1476224905289,90.842124701825,70.0292057379165,80.3070435505816
234.710713563317,227.915507997138,253.645389420945,242.92644727341,272.524913822761,293.656024949511,270.914901362992,253.432797873831,189.456614800707,225.566678962072
370.11508354287,353.78676259291,394.605094610703,378.149239061193,428.649346138795,463.251566381315,428.650678693338,400.149508130095,297.061184080337,356.631937995561
483.035980464544,458.585002915794,512.00032838244,490.79174775878,558.851674396931,604.732308559895,560.215906819439,522.493530985296,386.610425672318,465.909577773269
567.669832926574,536.90327935927,599.773551764272,575.045081027864,656.430404313945,710.820135253839,658.846349780576,614.174902190588,453.504680161988,547.783776114491
620.460789879147,585.41734368374,654.200266458382,627.336379778322,717.270316407411,777.048094580294,720.40093578195,671.343046268092,494.94420581056,598.821691712455
640.136546871688,602.922916833123,673.9307483575,646.36875957266,739.885989363279,801.806978220552,743.403257466951,692.625171177861,509.954633928711,617.807016390169
627.584244049448,590.224962171398,659.865828386539,633.002248236466,725.281234440827,786.191656283924,728.896171813365,678.991019858951,499.28472381733,605.618135403052
585.592764508883,549.902907233105,614.893605067269,590.00147807683,676.654556374139,733.680010767312,680.140287806012,633.472629862632,465.197728388887,564.976528840111
518.494059904845,485.981637439864,543.520553669734,521.682205587397,598.988017854081,649.685197546866,602.194490077351,560.774573457174,411.182672621284,500.097187076698
431.739362574547,403.541131894252,451.433907026811,433.492000717879,498.560630751702,541.026034644346,501.420432717839,466.813638817812,341.61435500749,416.275962257195
331.446465507823,308.297985770223,345.03260054706,331.560843655033,382.427802960059,415.360747848868,384.953326028,358.227243299337,261.391036390314,319.449087119279
223.952000275548,206.190077706857,230.961843764175,222.255222190725,257.905825465827,280.626522338664,260.178720220828,241.887412932615,175.576875301508,215.757899909553
115.398295710175,102.991728484043,115.681991208609,111.765108088468,132.095437533688,144.521904287643,134.249917030224,124.452434398109,89.0726057696798,111.147580749034
11.378520976124,3.98138577314739,5.09642174104339,5.74747697048315,11.4718032659871,14.0617746705664,13.6737685495469,11.98189752812,6.33319968789393,11.0229744993016
-83.3429927881844,-86.32229103632,-95.7437902616113,-90.9565952345451,-98.4395474022434,-104.773870920623,-96.0153489790791,-90.3665483889896,-68.8542005973335,-80.0220686078742
-165.025504618295,-164.346571456611,-182.84793007538,-174.521222860324,-193.289443423842,-207.285024808931,-190.481979955736,-178.548156983558,-133.524483636252,-158.392384674328
-231.058886452679,-227.570004793162,-253.403074856406,-242.248189960124,-270.0310540597,-290.187025402899,-266.713199137798,-249.746731212189,-185.618806959663,-221.593559817796
-279.986397196468,-274.54974905508,-305.804037594907,-292.59564173663,-326.94892645921,-351.64041450959,-323.04351394985,-302.398736690115,-224.001726180786,-268.251852197911
-311.451955858714,-304.878513172995,-339.604419773963,-325.131251374345,-363.600934994272,-391.186141828633,-359.091381192529,-336.135381450559,-248.418204849126,-298.060613606044
-326.084675302068,-319.082480015832,-355.401563492249,-340.422138582504,-380.68762674018,-409.602002086706,-375.622384021974,-351.656520319259,-259.400635018,-311.665778361964
-325.336059067399,-318.47406473606,-354.670986601031,-339.876483112206,-379.866500926657,-408.699512023265,-374.357220587658,-350.553116762159,-258.138058706324,-310.505564396859
-311.286519072334,-304.974598996967,-339.567266384816,-325.553090099412,-363.530231944412,-391.082029384033,-357.744129875843,-335.096377636756,-246.320772058699,-296.620751385109
-286.437832915398,-280.922120789041,-312.708444942383,-299.955236092097,-334.567850429432,-359.884893373771,-328.715326460374,-308.011663936483,-225.973499743699,-272.451853946186
-253.507006113602,-248.878575581849,-276.960058975411,-265.824154788249,-296.126633487581,-318.516938255318,-290.445622202127,-272.254043484507,-199.289475729024,-240.638349312434
-215.23497107869,-211.449090932125,-235.233011118314,-225.945707567672,-251.39020628469,-270.420206621716,-246.128956113833,-230.800129936635,-168.476224603407,-203.833053055919
-174.220842398419,-171.123689255178,-190.306838896661,-182.981262105592,-203.38537462184,-218.861353885391,-198.785320407467,-186.467897684694,-135.621754170272,-164.541991875225
-132.789234538407,-130.148930825387,-144.686672170997,-139.33070328324,-154.826625494199,-166.764279358157,-151.106781774264,-141.772672974426,-102.587371415935,-124.996935085149
-92.8947907929409,-90.4338439721881,-100.498673658444,-97.0321701184052,-108.003389088297,-116.589334717917,-105.34734701948,-98.8238392808514,-70.9306720262528,-87.0644663941948
-56.0649827693274,-53.4915561354966,-59.4254865901092,-57.6999923356992,-64.7115586819327,-70.2605797893712,-63.2577982553436,-59.2634124390244,-41.8597361737558,-52.1924682575798
-23.3795473051775,-20.415466567687,-22.6803366628698,-22.499549214939,-26.2276021176597,-29.1391539344113,-26.0634687323115,-24.2446825041078,-16.2173184886813,-21.3922713690239
4.51734869087017,8.11338574311089,8.98402268679774,7.84457369223882,6.67909533507854,5.96206582240658,5.51973774217424,5.55339605388538,5.50809925459032,4.74748058530682
27.3778615895012,31.7928073984389,35.2372411634243,33.0125632897376,33.7020831539344,34.7295659845713,31.2378004970307,29.8823055316776,23.1490068972242,26.0208679750068
45.2908949624889,50.6459678269076,56.1111478232811,53.0321081702039,54.9296546512307,57.2745242606839,51.2274936293165,48.8580163628505,36.8089023018198,42.5452999244824
58.6094308547003,64.9546748067953,71.9249273684655,68.2070577576603,70.7609880342991,74.0414659356578,65.9302772455929,62.880969668725,46.8017050866043,54.6897886020794
67.8719195323403,75.1861421800971,83.2032335662659,79.0391920289051,81.8149358623216,85.7092594280162,75.9995598901715,72.5498550136502,53.5865489792659,62.9978704122025
73.7242977572802,81.919523523399,90.5942391422713,86.1497884483182,88.8391347668159,93.0927421383607,82.2090178410091,78.5763822027213,57.7034816524252,68.1115490347037
76.8482292592923,85.7776362348032,94.7936521588752,90.2067599716349,92.6260020527114,97.0520520464912,85.3684937905282,81.7071493326828,59.7147725731545,70.7016593734773
77.8999112398578,87.3681614688015,96.479442619801,91.8619163982073,93.9407631254879,98.4151776770293,86.2525192493625,82.6573157560561,60.1554418186014,71.4088163125705
77.4623951078081,87.2373035528426,96.2605563803065,91.7015099746553,93.4650506425974,97.9174848483246,85.5448602799891,82.0592370752533,59.4953909084032,70.7977393105878
76.0129471457446,85.8375522036341,94.6413842236206,90.2117963757854,91.7579679341773,96.1601878541627,83.8008167941267,80.4276431395394,58.1142592012403,69.3263542133776
73.9056300302019,83.509910344335,92.0023238702191,87.7599777620668,89.2349426517507,93.5880423202887,81.4274350727832,78.1414602126896,56.2889566825316,67.3297687751071
71.3681055225375,80.4798057721552,88.595508863214,84.5896814786092,86.1633118176091,90.4850529536354,78.6804198525795,75.441094132656,54.1928255563009,65.0180797081124
68.5107094904356,76.864957131454,84.5537374041636,80.8291329229434,82.6724516432036,86.9857861125574,75.6754317633702,72.4389712372537,51.90461364298,62.4860581731414
65.3451761948465,72.6927526609019,79.9098575934484,76.5094391059248,78.7754471848722,83.0990050282946,72.4106737969961,69.1404189628015,49.4249248889375,59.7321130173322
61.8099976253453,67.9242532451554,74.6233882529411,71.5899302485505,74.3988039495162,78.7398317451582,68.7972181118003,65.471572578106,46.6975505361909,56.6835616285861
57.799281168706,62.4817829817863,68.6110031016114,65.9873384966493,69.4165271732949,73.7664782075832,64.6933873897446,61.3108998931641,43.633068582611,53.2251410483264
53.1921018674559,56.2772047744212,61.7776617643826,59.6057248961623,63.6850225513566,68.0177477951345,59.9396606154679,56.5211090987212,40.132298460867,49.2278381493947
47.8797062081885,49.2383046881728,54.0455496793914,52.3644253424432,57.0756693298437,61.34794414214,54.3909920787271,50.9786159518585,36.1075641765531,44.5754678757162
41.7884338604687,41.3311373956524,45.3784892902242,44.2217660925935,49.5024881558551,53.6564500028398,47.9440342801815,44.5983139118981,31.5001878930959,39.186929182517
34.8968097094791,32.5766978575,35.8000692308801,35.1928502084904,40.9429906024114,44.9099688113841,40.5574512643637,37.3520200414842,26.2931519511622,33.0326640059845
27.2459205392053,23.0609134930626,25.4044286079401,25.3603650382197,31.4510641023386,35.156250892373,32.2642884774037,29.2796662245095,20.5184151051845,26.1445029420261
18.9428720693927,12.9376341583634,14.3593641833364,14.8780585435842,21.1615456862232,24.528982907849,23.1761627003041,20.4930292606779,14.2588922413691,18.618731744002
10.157693085877,2.42488384235752,2.90206316260223,3.96714231084754,10.2868153147733,13.2442404709172,13.4797057236894,11.1724004255164,7.64551130419765,10.612764188729
1.11449225023209,-8.20490332054869,-8.67171795152302,-7.09362941506354,-0.89371370545145,1.58947344591542,3.42622206919498,1.55705987199596,0.850045235101254,2.33625123863599
-7.92198045641297,-18.6395593459256,-20.0237800874958,-17.9830474036946,-12.0498732767185,-10.0935383874944,-6.68405678520682,-8.06920914093436,-5.92537818712598,-5.96219502257248
-16.662974860258,-28.5453760543167,-30.7933564611415,-28.3562410722801,-22.8211307032398,-21.429992402818,-16.5214558012565,-17.3960769971469,-12.4610578122956,-14.0112568327623
-24.8140752078498,-37.5872480756517,-40.6190061424871,-37.8655432376655,-32.8392676075508,-32.035705629424,-25.7482847998267,-26.1064831237152,-18.5337053156925,-21.5346424437497
-32.0937236902305,-45.4491512904973,-49.1607592924301,-46.1817442698785,-41.7515036074851,-41.5411617688616,-34.0404347259906,-33.8966940924164,-23.9305590621328,-28.2688163653331
-38.2505406576005,-51.8534189557649,-56.1208414697104,-53.0141301205477,-49.2423290915322,-49.6141671597526,-41.1075102594207,-40.4950960486894,-28.4626229979272,-33.9793856727943
-43.0782525742756,-56.5774565653715,-61.2615124571232,-58.1278894451187,-55.0525296105554,-55.9795674048367,-46.7101194523312,-45.6784192266214,-31.9761554739106,-38.4750217201452
-46.4273071861103,-59.4667917463518,-64.418845015372,-61.3577492423416,-58.994184189007,-60.4348024060716,-50.6732652615649,-49.2843759866778,-34.3616977114301,-41.6180780048653
-48.2125580534082,-60.4436577541252,-65.5116137984137,-62.6170220118495,-60.9607763310581,-62.8604536068144,-52.8951490487457,-51.2200256422553,-35.5601219503666,-43.3313756252014
-48.4167156244756,-59.510650066837,-64.5448541444599,-61.9016077736133,-60.9319544924499,-63.2253387063746,-53.3510748926682,-51.465528217375,-35.5653889804005,-43.6009412277593
-47.0895712986989,-56.7493836247713,-61.6080797444777,-59.2888773665609,-58.9728871600032,-61.5861123323663,-52.0925085263865,-50.073293063497,-34.4239307679536,-42.4747800229335
-44.3432888422222,-52.3144749592806,-56.8685685161376,-54.9317459010655,-55.2285326515879,-58.0817080511918,-49.2416720695718,-47.1628485037325,-32.2308079918867,-40.0580319445886
-40.3443100065079,-46.4235105423177,-50.5604612856563,-49.0485950371193,-49.9134650104888,-52.9232798240347,-44.9823263135512,-42.9120349195528,-29.1230169744356,-36.5050779322255
-35.3026146386976,-39.3439127166443,-42.970647678722,-41.9099693874368,-43.2981631239744,-46.3805551929566,-39.5475933958719,-37.5453388635394,-25.2705158496595,-32.0093234039224
-29.459194426909,-31.3777655874353,-34.4225552366557,-33.8231261961514,-35.6928657818841,-38.7656871834725,-33.2057988410751,-31.3203260671531,-20.8656907935303,-26.7914800657374
